participant,date,timestamp,lonely,connect,isolate,positive,negative
Participant_12,2022-11-11,1668164444242,3.0,8.0,3.0,7.0,3.0
Participant_12,2022-11-10,1668072566772,3.0,8.0,4.0,7.0,4.0
Participant_12,2022-11-09,1667981168237,3.0,7.0,3.0,8.0,3.0
Participant_12,2022-11-07,1667815749403,4.0,7.0,4.0,7.0,4.0
Participant_12,2022-10-30,1667115143672,3.0,7.0,3.0,7.0,3.0
Participant_12,2022-10-29,1667026828193,4.0,,,,
Participant_12,2022-10-28,1666947563944,4.0,7.0,4.0,7.0,4.0
Participant_12,2022-10-27,1666855788203,3.0,6.0,4.0,7.0,4.0
Participant_12,2022-10-26,1666768527255,4.0,,,,
Participant_12,2022-10-24,1666595754669,,,,,
Participant_12,2022-10-23,1666513310534,4.0,,,,
Participant_12,2022-10-22,1666425514690,4.0,6.0,4.0,6.0,4.0
Participant_12,2022-10-21,1666341989233,4.0,6.0,4.0,8.0,3.0
Participant_12,2022-10-16,1665913521032,3.0,3.0,7.0,8.0,3.0
Participant_12,2022-11-08,1667918213183,3.0,7.0,7.0,6.0,4.0
Participant_12,2022-11-07,1667830982996,3.0,8.0,7.0,,
Participant_12,2022-11-07,1667827662057,3.0,7.0,6.0,,
Participant_12,2022-11-04,1667569064728,3.0,7.0,7.0,7.0,3.0
Participant_12,2022-11-01,1667308690720,3.0,8.0,7.0,7.0,3.0
Participant_12,2022-10-31,1667224586941,3.0,8.0,7.0,7.0,3.0
Participant_12,2022-10-27,1666874078608,3.0,7.0,4.0,,
Participant_12,2022-10-23,1666529353340,4.0,6.0,7.0,,
Participant_12,2022-10-22,1666440491088,4.0,6.0,6.0,,
Participant_12,2022-10-15,1665838696482,3.0,7.0,7.0,7.0,3.0
Participant_12,2022-10-13,1665665142118,4.0,6.0,6.0,6.0,3.0
Participant_12,2022-11-10,1668098007347,3.0,7.0,7.0,7.0,3.0
Participant_12,2022-11-08,1667926085229,3.0,7.0,6.0,7.0,4.0
Participant_12,2022-11-03,1667487792975,3.0,8.0,7.0,7.0,3.0
Participant_12,2022-11-01,1667318984207,3.0,7.0,8.0,7.0,3.0
Participant_12,2022-10-29,1667058113646,3.0,7.0,7.0,7.0,4.0
Participant_12,2022-10-24,1666625865368,3.0,6.0,7.0,,
Participant_12,2022-10-23,1666538167028,3.0,,,,
Participant_12,2022-10-22,1666451730390,6.0,,,,
Participant_12,2022-10-21,1666365799453,3.0,6.0,6.0,6.0,5.0
Participant_12,2022-10-20,1666279003144,3.0,6.0,,,
Participant_12,2022-10-19,1666194050282,3.0,6.0,7.0,6.0,4.0
Participant_12,2022-10-16,1665934762794,3.0,7.0,7.0,8.0,2.0
Participant_12,2022-10-15,1665847409952,4.0,6.0,9.0,7.0,3.0
Participant_12,2022-10-14,1665764044581,5.0,4.0,6.0,4.0,6.0
Participant_12,2022-10-12,1665592500387,3.0,7.0,6.0,7.0,4.0
Participant_12,2022-11-10,1668107101675,8.0,4.0,7.0,,
Participant_12,2022-11-03,1667504971524,3.0,7.0,,,
Participant_12,2022-10-31,1667243741814,3.0,7.0,7.0,7.0,4.0
Participant_12,2022-10-30,1667158035308,3.0,7.0,7.0,6.0,3.0
Participant_12,2022-10-27,1666894214798,3.0,7.0,7.0,7.0,3.0
Participant_12,2022-10-26,1666809114630,4.0,6.0,4.0,,
Participant_12,2022-10-25,1666721755155,4.0,6.0,7.0,,
Participant_12,2022-10-24,1666636725297,6.0,7.0,,,
Participant_12,2022-10-23,1666549720175,4.0,6.0,6.0,7.0,4.0
Participant_12,2022-10-22,1666463073656,7.0,5.0,6.0,6.0,4.0
Participant_12,2022-10-21,1666377521157,7.0,4.0,4.0,3.0,7.0
Participant_12,2022-10-16,1665946277903,3.0,7.0,4.0,,
Participant_12,2022-10-15,1665865133914,3.0,6.0,7.0,,
Participant_12,2022-10-14,1665773168179,,,6.0,6.0,4.0
Participant_12,2022-10-12,1665600769012,7.0,3.0,6.0,,
Participant_12,2022-11-10,1668118825564,3.0,7.0,7.0,,
Participant_12,2022-11-09,1668028573378,3.0,8.0,6.0,7.0,3.0
Participant_12,2022-11-09,1667951419028,4.0,8.0,7.0,7.0,3.0
Participant_12,2022-11-07,1667858315486,4.0,7.0,6.0,7.0,3.0
Participant_12,2022-11-06,1667769544161,8.0,7.0,7.0,4.0,7.0
Participant_12,2022-11-04,1667595285385,3.0,8.0,7.0,,
Participant_12,2022-11-03,1667431447915,3.0,7.0,7.0,7.0,3.0
Participant_12,2022-11-01,1667342673452,3.0,7.0,7.0,,
Participant_12,2022-11-01,1667257790234,3.0,7.0,7.0,,
Participant_12,2022-10-31,1667171576121,3.0,7.0,7.0,7.0,3.0
Participant_12,2022-10-29,1667074586098,2.0,8.0,8.0,8.0,3.0
Participant_12,2022-10-28,1666994096858,3.0,7.0,7.0,7.0,3.0
Participant_12,2022-10-26,1666815716094,4.0,6.0,6.0,,
Participant_12,2022-10-25,1666730440181,6.0,7.0,6.0,7.0,
Participant_12,2022-10-24,1666643725377,4.0,6.0,6.0,7.0,4.0
Participant_12,2022-10-23,1666557392521,4.0,6.0,,,
Participant_12,2022-10-22,1666471170787,4.0,5.0,7.0,7.0,3.0
Participant_12,2022-10-21,1666383448210,3.0,6.0,7.0,6.0,4.0
Participant_12,2022-10-20,1666218593554,4.0,7.0,7.0,7.0,4.0
Participant_12,2022-10-17,1666043776417,3.0,7.0,6.0,6.0,4.0
Participant_12,2022-10-15,1665865194273,3.0,5.0,7.0,,
Participant_12,2022-10-14,1665780027748,3.0,7.0,7.0,6.0,4.0
Participant_12,2022-10-14,1665757484455,3.0,8.0,8.0,7.0,3.0
Participant_12,2022-10-12,1665608739568,5.0,,4.0,4.0,6.0
